partial,f,sigma,r2
1,881.516,0.793172,0.782445
2,1768.41,1.13077,0.941903
3,2670.12,1.93046,0.973392
4,3590.66,3.24276,0.981286
5,4534.08,4.36284,0.959723
6,5504.42,7.00454,0.954512
7,6505.72,7.88062,0.985329
8,7572.96,11.6281,0.944039
9,8671.15,15.8616,0.948554
