partial,f,sigma,r2
2,1247.58,0.630989,0.828956
3,1877.43,0.999598,0.948642
4,2516.69,1.40611,0.938048
5,3165.38,2.29363,0.982809
6,3827.53,2.80957,0.956139
7,4468.14,3.97911,0.998501
