partial,f,sigma,r2
1,934.003,0.93603,0.926142
2,1874.73,1.64323,0.994245
3,2830.27,2.88387,0.985758
4,3810.03,3.79952,0.948126
5,4808.63,5.74422,0.978107
6,5861.07,7.20834,0.969678
7,6933.69,10.5509,0.974463
8,8048.03,15.4801,0.978709
9,9222.94,15.0109,0.918694
