partial,f,sigma,r2
1,329.727,0.473017,0.89784
2,659.454,0.357251,0.686352
3,990.527,0.318406,0.550213
4,1322.95,0.417954,0.750606
5,1658.06,0.491848,0.850142
6,1994.51,0.653543,0.916371
7,2335.01,0.691708,0.942496
8,2678.19,0.990498,0.961592
9,3025.42,1.07326,0.956826
10,3380.71,1.39417,0.900576
11,3740.05,1.46849,0.964298
