partial,f,sigma,r2
1,415.86,0.434292,0.8746
2,831.72,0.330275,0.583941
3,1248.93,0.316738,0.617585
4,1670.17,0.625767,0.908473
5,2095.45,0.669408,0.882417
6,2523.42,0.920201,0.926698
7,2958.12,1.14397,0.943433
8,3399.55,1.61957,0.955561
