partial,f,sigma,r2
1,232.828,0.258264,0.54025
2,465.656,0.326627,0.909883
3,699.829,0.384269,0.949735
4,934.003,0.356395,0.86633
5,1169.52,0.372922,0.788485
6,1405.04,0.455262,0.896315
7,1643.25,0.546009,0.923038
8,1888.19,0.945566,0.993762
20,5197.58,2.68199,0.951538
27,7546.04,6.99977,0.925828
