partial,f,sigma,r2
1,659.454,0.412921,0.742455
2,1322.95,0.727926,0.912787
3,1991.82,0.819247,0.89461
4,2668.77,1.24254,0.978887
5,3359.18,2.7519,0.958723
6,4040.17,2.96878,0.984226
7,4754.8,3.75538,0.993297
8,5461.36,7.021,0.859523
