partial,f,sigma,r2
1,440.085,0.414017,0.687102
2,881.516,0.534321,0.906771
3,1324.29,0.504915,0.793575
4,1771.11,0.566223,0.897099
5,2220.61,0.776135,0.93767
6,2683.58,0.968541,0.935836
7,3155.96,3.40405,0.987821
