partial,f,sigma,r2
1,261.09,0.41292,0.871003
2,523.526,0.479148,0.929235
3,784.616,0.29482,0.617029
4,1048.4,0.381742,0.724344
5,1313.53,0.487457,0.857026
6,1578.65,0.543864,0.94208
7,1846.47,0.62172,0.88506
22,6550.13,5.48568,0.970361
23,6889.28,5.0745,0.95043
30,9758.58,12.8983,0.962414
