partial,f,sigma,r2
1,391.635,0.501127,0.755707
2,784.616,0.376255,0.705997
3,1178.94,0.541058,0.883669
4,1575.96,0.510526,0.868061
5,1974.33,0.631198,0.942648
6,2380.76,0.701856,0.945398
7,2788.55,0.86585,0.943166
8,3201.72,1.27043,0.960599
9,3624.31,1.61724,0.964757
10,4050.93,2.17223,0.967803
11,4480.25,2.97328,0.964994
