partial,f,sigma,r2
1,554.48,0.538701,0.83776
2,1110.31,0.556298,0.763158
3,1671.51,0.878925,0.878471
4,2238.11,0.948354,0.944544
5,2811.43,1.57393,0.932507
6,3396.86,2.3056,0.97481
7,3993.06,3.05094,0.96807
8,4602.72,4.21637,0.950204
9,5228.53,5.61061,0.934357
10,5869.14,7.54345,0.948167
11,6528.6,9.14497,0.927919
12,7208.24,13.5404,0.949873
13,7891.92,13.3865,0.989151
14,8630.78,15.5204,0.936071
15,9353.49,14.051,0.92398
