partial,f,sigma,r2
1,989.182,0.865722,0.866296
2,1986.44,1.28853,0.957523
3,3003.88,2.23406,0.965881
4,4041.51,3.6259,0.971331
5,5112.79,5.7847,0.953382
6,6212.33,9.73948,0.990673
