partial,f,sigma,r2
1,586.78,0.54982,0.827879
2,1177.6,0.728017,0.886469
3,1771.11,0.94192,0.965478
4,2372.69,1.32114,0.955619
5,2983.69,1.75725,0.997078
6,3604.12,2.58885,0.989784
7,4239.35,3.59043,0.976821
8,4886.69,4.96629,0.977668
9,5552.88,8.00876,0.990498
