partial,f,sigma,r2
1,348.569,0.45495,0.91629
3,1049.74,0.3061,0.733753
4,1402.35,0.61203,0.905674
5,1757.65,0.557972,0.837684
6,2114.29,0.622156,0.877341
7,2476.32,0.69332,0.923845
8,2842.38,0.990148,0.953933
9,3212.48,1.04744,0.975039
10,3587.97,1.59216,0.914171
11,3968.84,1.56495,0.964582
12,4356.44,2.17098,0.971126
13,4749.42,3.7411,0.901871
14,5154.51,3.30578,0.93818
