partial,f,sigma,r2
2,493.918,0.250716,0.699004
3,741.55,0.211614,0.616925
4,989.182,0.356017,0.832354
5,1239.51,0.43503,0.911922
6,1489.83,0.460738,0.924689
7,1741.5,0.647845,0.956031
21,5835.5,4.03239,0.953042
