partial,f,sigma,r2
1,465.656,0.407231,0.867337
2,934.003,0.345233,0.546076
3,1403.7,0.488672,0.809317
4,1877.43,0.506021,0.860094
5,2355.19,0.898218,0.964756
6,2843.73,1.28529,0.9494
7,3353.8,0.863292,0.615576
