frame,time_sec,midi,velocity,F,dy,v_in,dv,sigma,sample
52,0.001179138322,69,80.000000000000,131.674092975225,0.001008228647,2.575368885518,-2.011406549341,0.206392006464,-34.222042083740
53,0.001201814059,69,80.000000000000,121.852547466048,0.000974750424,1.654336780710,-1.955800165115,0.202936456554,-34.469772338867
54,0.001224489796,69,80.000000000000,112.589092777182,0.000941734871,0.803323229862,-1.902936297856,0.199470043617,-34.565757751465
55,0.001247165533,69,80.000000000000,103.859350063990,0.000909171942,0.018294128850,-1.853035705180,0.195991108369,-27.512622833252
56,0.001269841270,69,80.000000000000,95.638373524705,0.000877046368,-0.704596071639,-1.806174273807,0.192497296239,-179.016113281250
57,0.001292517007,69,80.000000000000,87.901426103919,0.000845339473,-1.369005943929,-1.762303555272,0.188985694535,-184.475784301758
58,0.001315192744,69,80.000000000000,80.631737029666,0.000814095545,-1.978467297139,-1.715565273209,0.185460337513,-179.900604248047
59,0.001337868481,69,80.000000000000,73.554721249997,0.000780813135,-2.534436467585,-1.892732473003,0.181629719306,-175.139862060547
60,0.001360544218,69,80.000000000000,68.957513146961,0.000771648444,-3.055657277464,0.338521694288,0.180560645667,-170.644073486328
61,0.001383219955,69,80.000000000000,70.528568741558,0.000784011713,-3.588753035147,1.189120883566,0.182001359567,-166.333007812500
62,0.001405895692,69,80.000000000000,71.870561901911,0.000780038789,-4.131992354134,-0.644767794467,0.181539634287,-162.521301269531
63,0.001428571429,69,80.000000000000,67.958311846927,0.000756043588,-4.645660622062,-1.544279436459,0.178725604169,-149.080291748047
64,0.001451247166,69,80.000000000000,61.903129876499,0.000724030245,-5.113560318786,-1.821332041682,0.174900765685,-176.689880371094
65,0.001473922902,69,80.000000000000,55.460258475040,0.000689282512,-5.532761063117,-1.903201246456,0.170652237407,-179.582092285156
66,0.001496598639,69,80.000000000000,49.170700625990,0.000653445880,-5.904421687652,-1.925619819323,0.166156818818,-175.963790893555
67,0.001519274376,69,80.000000000000,43.200630199853,0.000617071377,-6.230957063312,-1.926325307525,0.161465989169,-171.306198120117
68,0.001541950113,69,80.000000000000,37.608219373974,0.000580362766,-6.515221760016,-1.919388519923,0.156589676688,-166.332687377930
69,0.001564625850,69,80.000000000000,32.411083940699,0.000543367820,-6.760203498041,-1.911998607823,0.151516634011,-161.243347167969
70,0.001587301587,69,80.000000000000,27.608624581885,0.000506043792,-6.968885467670,-1.908228816283,0.146220211345,-156.159210205078
71,0.001609977324,69,80.000000000000,23.192767884568,0.000468288466,-7.144189835656,-1.910599519708,0.140659829704,-151.149612426758
72,0.001632653061,69,80.000000000000,19.153571649022,0.000429952629,-7.288963619852,-1.921110302692,0.134779444131,-146.246154785156
73,0.001655328798,69,80.000000000000,15.482022374498,0.000390838576,-7.405985708850,-1.941957076087,0.128502645327,-141.461685180664
74,0.001678004535,69,80.000000000000,12.171633234289,0.000350689220,-7.497985960054,-1.975891575592,0.121723537412,-136.820587158203
75,0.001700680272,69,80.000000000000,9.219979265207,0.000309169743,-7.567675901590,-2.026560282218,0.114290951737,-129.149963378906
76,0.001723356009,69,80.000000000000,6.630650430262,0.000265841122,-7.617794196603,-2.098856233252,0.105980127447,-178.391433715820
77,0.001746031746,69,80.000000000000,4.415960170234,0.000220122014,-7.651172580354,-2.199513491978,0.096437311819,-33.105773925781
78,0.001768707483,69,80.000000000000,2.598464751742,0.000171092989,-7.670813281425,-2.350323516378,0.085021637086,-13.495479583740
79,0.001791383220,69,80.000000000000,1.060556437514,0.000098011616,-7.678829581029,-4.277037125223,0.064350530413,-11.076466560364
80,0.001814058957,69,80.000000000000,17.744828064212,0.000575669394,-7.812955265565,46.205887789255,0.155955223976,-9.605862617493
81,0.001836734694,69,80.000000000000,163.405025543603,0.001217895588,-9.048065058034,18.368081628398,0.226839345327,-7.835870742798
82,0.001859410431,69,80.000000000000,203.184796867589,0.001219161872,-10.583853394146,-2.139275227904,0.226957240643,-5.980114936829
83,0.001882086168,69,80.000000000000,189.584870457324,0.001179939000,-12.016845612266,-2.605748221592,0.223276561156,-2.938136100769
84,0.001904761905,69,80.000000000000,175.219578495431,0.001139370203,-13.341256636419,-2.661894791536,0.219404628682,-5.436600685120
85,0.001927437642,69,80.000000000000,161.247366076600,0.001098638202,-14.560057589379,-2.619586195418,0.215447125888,-9.319246292114
86,0.001950113379,69,80.000000000000,147.925099394416,0.001057957942,-15.678161137334,-2.566843824676,0.211420725249,-8.502623558044
87,0.001972789116,69,80.000000000000,135.260363945719,0.001017257109,-16.700537282048,-2.524536147437,0.207314044054,-6.686568260193
88,0.001995464853,69,80.000000000000,123.215328703976,0.000976450108,-17.631870076485,-2.490224114154,0.203113310894,-4.797641754150
89,0.002018140590,69,80.000000000000,111.768934145451,0.000935512201,-18.476684393533,-2.457868809997,0.198809935580,-2.949058532715
90,0.002040816327,69,80.000000000000,100.920023174957,0.000894469135,-19.239496360086,-2.423936344966,0.194399899570,-1.164322853088
91,0.002063492063,69,80.000000000000,90.675010701479,0.000853362713,-19.924870590634,-2.388069457574,0.189880421873,0.541079521179
92,0.002086167800,69,80.000000000000,81.037050995787,0.000812221212,-20.537395541471,-2.351860594146,0.185246717147,2.159625053406
93,0.002108843537,69,80.000000000000,72.001333223982,0.000771044199,-21.081623305825,-2.317445743307,0.180489937180,3.690378189087
94,0.002131519274,69,80.000000000000,63.555591423192,0.000729800724,-21.562013263672,-2.286606071497,0.175596356967,5.112963676453
95,0.002154195011,69,80.000000000000,55.682985317093,0.000688433828,-21.982897506432,-2.260541226325,0.170547146668,7.367250442505
96,0.002176870748,69,80.000000000000,48.365215270944,0.000646867307,-22.348469806288,-2.239881435311,0.165318310314,-2.141542911530
97,0.002199546485,69,80.000000000000,41.585213358925,0.000605014267,-22.662794926159,-2.224655242060,0.159880745436,29.421630859375
98,0.002222222222,69,80.000000000000,35.331765923131,0.000562823048,-22.929852869644,-2.211118510962,0.154205297506,39.424114227295
99,0.002244897959,69,80.000000000000,28.946588838550,0.000509531856,-23.148647947789,-3.145731612112,0.146723280049,41.564361572266
100,0.002267573696,69,80.000000000000,39.041181552116,0.000694106312,-23.443743802302,18.530827839525,0.171248333382,42.092971801758
101,0.002290249433,69,80.000000000000,40.436767095240,0.000000000000,-23.749388300377,-82.159877176776,0.000000000000,42.103340148926
102,0.002312925170,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-69.251562677818,0.000000000000,41.821018218994
103,0.002335600907,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-68.776220880943,0.000000000000,45.436820983887
104,0.002358276644,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-68.256941400962,0.000000000000,77.087646484375
105,0.002380952381,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-67.947226129966,0.000000000000,83.911262512207
106,0.002403628118,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-67.730730616050,0.000000000000,78.830123901367
107,0.002426303855,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-67.516901575523,0.000000000000,74.718246459961
108,0.002448979592,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-67.254774652916,0.000000000000,71.256843566895
109,0.002471655329,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-66.924376093345,0.000000000000,68.092391967773
110,0.002494331066,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-66.526568018394,0.000000000000,65.087463378906
111,0.002517006803,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-66.072561823326,0.000000000000,62.191104888916
112,0.002539682540,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-65.575846277671,0.000000000000,59.384101867676
113,0.002562358277,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-65.047712885337,0.000000000000,56.661514282227
114,0.002585034014,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-64.495920740562,0.000000000000,54.018341064453
115,0.002607709751,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-63.925272547203,0.000000000000,51.601280212402
116,0.002630385488,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-63.338553034263,0.000000000000,47.811279296875
117,0.002653061224,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-62.737379633384,0.000000000000,49.319660186768
118,0.002675736961,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-62.114779077964,0.000000000000,52.722419738770
119,0.002698412698,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-61.862391077476,0.000000000000,51.582431793213
120,0.002721088435,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-55.226317011314,0.000000000000,49.110809326172
121,0.002743764172,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-85.574263178306,0.000000000000,46.438488006592
122,0.002766439909,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-41.573387705284,0.000000000000,43.614944458008
123,0.002789115646,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-34.663624369102,0.000000000000,44.936279296875
124,0.002811791383,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-33.952874742942,0.000000000000,17.540832519531
125,0.002834467120,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-33.514196001487,0.000000000000,132.816558837891
126,0.002857142857,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-32.887204729515,0.000000000000,135.392791748047
127,0.002879818594,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-32.152233683067,0.000000000000,132.615203857422
128,0.002902494331,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-31.391752802330,0.000000000000,129.592056274414
129,0.002925170068,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-30.652502619224,0.000000000000,126.805358886719
130,0.002947845805,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-29.954351984459,0.000000000000,124.151626586914
131,0.002970521542,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-29.301610552269,0.000000000000,121.531478881836
132,0.002993197279,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-28.691391550499,0.000000000000,118.882781982422
133,0.003015873016,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-28.118653856712,0.000000000000,116.174751281738
134,0.003038548753,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-27.578663431602,0.000000000000,113.397781372070
135,0.003061224490,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-27.067872606712,0.000000000000,110.808341979980
136,0.003083900227,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-26.583803736168,0.000000000000,105.701278686523
137,0.003106575964,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-26.124761187034,0.000000000000,71.313674926758
138,0.003129251701,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-25.687731348472,0.000000000000,58.960998535156
139,0.003151927438,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-25.327464662986,0.000000000000,59.844985961914
140,0.003174603175,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-24.161928736168,0.000000000000,60.645584106445
141,0.003197278912,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-28.815077387291,0.000000000000,60.823051452637
142,0.003219954649,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-20.474392496544,0.000000000000,60.687309265137
143,0.003242630385,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-17.311384760337,0.000000000000,60.924667358398
144,0.003265306122,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.461559854942,0.000000000000,50.852706909180
145,0.003287981859,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.121528231102,0.000000000000,117.892440795898
146,0.003310657596,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.945544802147,0.000000000000,-17.774469375610
147,0.003333333333,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.858212076622,0.000000000000,-43.104999542236
148,0.003356009070,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.823926531273,0.000000000000,-44.506874084473
149,0.003378684807,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.821434580284,0.000000000000,-43.540046691895
150,0.003401360544,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.839484774070,0.000000000000,-42.793773651123
151,0.003424036281,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.872418962913,0.000000000000,-42.301963806152
152,0.003446712018,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.916734301048,0.000000000000,-41.900180816650
153,0.003469387755,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.969503008323,0.000000000000,-41.476455688477
154,0.003492063492,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.027929865318,0.000000000000,-40.986213684082
155,0.003514739229,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.089347444969,0.000000000000,-40.047939300537
156,0.003537414966,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.151062571006,0.000000000000,-44.633522033691
157,0.003560090703,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.210129343467,0.000000000000,-13.468108177185
158,0.003582766440,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.262507521110,0.000000000000,-126.948036193848
159,0.003605442177,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-16.373605333763,0.000000000000,-138.410598754883
160,0.003628117914,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.473515116172,0.000000000000,-137.987869262695
161,0.003650793651,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-5.427496515709,0.000000000000,-136.489776611328
162,0.003673469388,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-1.208941065269,0.000000000000,-135.070861816406
163,0.003696145125,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-0.643976770836,0.000000000000,-133.639450073242
164,0.003718820862,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-1.481999002891,0.000000000000,-133.705856323242
165,0.003741496599,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-2.600378595787,0.000000000000,-120.038208007812
166,0.003764172336,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-3.710680567222,0.000000000000,-147.205123901367
167,0.003786848073,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-4.790100656944,0.000000000000,-156.034515380859
168,0.003809523810,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-5.841753565269,0.000000000000,-155.970733642578
169,0.003832199546,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-6.864452921348,0.000000000000,-153.758972167969
170,0.003854875283,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-7.855523668724,0.000000000000,-150.899307250977
171,0.003877551020,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-8.812909685569,0.000000000000,-147.738082885742
172,0.003900226757,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-9.735577188926,0.000000000000,-144.427322387695
173,0.003922902494,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-10.623477541404,0.000000000000,-141.053039550781
174,0.003945578231,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-11.477433763939,0.000000000000,-137.658935546875
175,0.003968253968,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-12.299137674766,0.000000000000,-134.226562500000
176,0.003990929705,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-13.091094576316,0.000000000000,-131.873199462891
177,0.004013605442,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-13.856690966087,0.000000000000,-115.339958190918
178,0.004036281179,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-14.598226152855,0.000000000000,-185.012710571289
179,0.004058956916,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-15.425671183067,0.000000000000,-54.032295227051
180,0.004081632653,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-14.526725374656,0.000000000000,-18.140230178833
181,0.004104308390,69,80.000000000000,0.000000000000,0.000000000000,-23.749388300377,-24.224177919822,0.000000000000,-11.926640510559
182,0.004126984127,69,80.000000000000,0.034532115117,0.000038219411,-23.749649314096,3.370952046913,0.040184202284,-10.026526451111
183,0.004149659864,69,80.000000000000,0.441818684918,0.000093855465,-23.752988835524,1.551699989216,0.062971369574,-8.264875411987
184,0.004172335601,69,80.000000000000,0.976774784365,0.000129968444,-23.760371864884,1.681359959022,0.074102407175,-6.562215805054
185,0.004195011338,69,80.000000000000,1.829092216340,0.000168720524,-23.774197202876,1.818962386205,0.084430102073,-3.129796981812
186,0.004217687075,69,80.000000000000,3.039634556427,0.000207665675,-23.797172520763,1.744472991169,0.093668963764,-4.732634544373
187,0.004240362812,69,80.000000000000,4.477647302305,0.000242901373,-23.831017171574,1.530362765029,0.101304407667,-8.827246665955
188,0.004263038549,69,80.000000000000,5.949172929271,0.000272152358,-23.875984465068,1.236513824792,0.107230765674,-8.727105140686
189,0.004285714286,69,80.000000000000,7.262817202420,0.000294395712,-23.930881042562,0.909223912629,0.111526762856,-7.113093376160
190,0.004308390023,69,80.000000000000,8.277641148531,0.000309524662,-23.993448247011,0.585475891358,0.114356534480,-5.250266075134
191,0.004331065760,69,80.000000000000,8.924655745998,0.000318055699,-24.060905962400,0.290388596080,0.115921754949,-3.395321846008
192,0.004353741497,69,80.000000000000,9.200443087839,0.000320834353,-24.130448238196,0.036108966034,0.116427021899,-1.596751213074
193,0.004376417234,69,80.000000000000,9.144867956067,0.000318787299,-24.199570444969,-0.175854739389,0.116055001501,0.125976562500
194,0.004399092971,69,80.000000000000,8.817265788339,0.000312758076,-24.266216444881,-0.350643820082,0.114952288795,1.763278007507
195,0.004421768707,69,80.000000000000,8.279341598757,0.000303425968,-24.328796502317,-0.496319037661,0.113224322320,3.318223953247
196,0.004444444444,69,80.000000000000,7.586339560715,0.000291285843,-24.386138449110,-0.621272883445,0.110936138603,4.631966590881
197,0.004467120181,69,80.000000000000,6.784470201656,0.000276661892,-24.437419403015,-0.732961210385,0.108115516719,8.101194381714
198,0.004489795918,69,80.000000000000,5.911830368892,0.000259735266,-24.482104439817,-0.837406375022,0.104755978235,-4.035192012787
199,0.004512471655,69,80.000000000000,4.997190742514,0.000240413641,-24.519876100758,-0.953360626117,0.100784306077,24.203403472900
200,0.004535147392,69,80.000000000000,4.155616628881,0.000223148155,-24.551286657288,-0.663342164149,0.097097937980,37.400688171387
201,0.004557823129,69,80.000000000000,2.616591102120,0.000146325249,-24.571064367810,-6.167443808018,0.078627233101,40.994331359863
202,0.004580498866,69,80.000000000000,7.029866224329,0.000380759800,-24.624200166936,26.362226325339,0.126834938182,41.910919189453
203,0.004603174603,69,80.000000000000,23.022479884494,0.000000000000,-24.798217399623,-65.950521774165,0.000000000000,42.062961578369
204,0.004625850340,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-69.056460960414,0.000000000000,41.515449523926
205,0.004648526077,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-69.644004447963,0.000000000000,41.686771392822
206,0.004671201814,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-69.096973045375,0.000000000000,72.026130676270
207,0.004693877551,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-68.657558067348,0.000000000000,83.189620971680
208,0.004716553288,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-68.321200950648,0.000000000000,80.091766357422
209,0.004739229025,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-68.011981590297,0.000000000000,76.222846984863
210,0.004761904762,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-67.683410270717,0.000000000000,72.968612670898
211,0.004784580499,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-67.315963371303,0.000000000000,70.070983886719
212,0.004807256236,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-66.907912834193,0.000000000000,67.325103759766
213,0.004829931973,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-66.466304405238,0.000000000000,64.632293701172
214,0.004852607710,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-66.000159843471,0.000000000000,61.951126098633
215,0.004875283447,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-65.516685112025,0.000000000000,59.273994445801
216,0.004897959184,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-65.020118339564,0.000000000000,56.583419799805
217,0.004920634921,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-64.512260063197,0.000000000000,54.223022460938
218,0.004943310658,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-63.993346794154,0.000000000000,49.974189758301
219,0.004965986395,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-63.464545829799,0.000000000000,50.417675018311
220,0.004988662132,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-62.866500480678,0.000000000000,53.769577026367
221,0.005011337868,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-63.259986503627,0.000000000000,53.158935546875
222,0.005034013605,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-53.974910362269,0.000000000000,50.744094848633
223,0.005056689342,69,80.000000000000,0.000000000000,0.000000000000,-24.798217399623,-86.747398002650,0.000000000000,47.966266632080
