partial,f,sigma,r2,fittedFrameCount
1,130.545,0.235073,0.856516,1014
2,261.09,0.192002,0.61543,1013
4,523.526,0.396656,0.881399,1003
5,654.071,0.279634,0.825291,1013
8,1049.74,0.35732,0.907772,1014
9,1181.63,0.548661,0.891085,828
10,1314.87,0.339446,0.788573,1000
11,1448.11,0.435643,0.882808,1002
22,2674.15,0.639103,0.852048,639
23,3096.74,0.754505,0.949264,827
26,3675.45,1.48291,0.840034,420
30,3971.53,1.10432,0.824236,435
32,4120.92,1.16046,0.779297,390
33,4275.69,1.82962,0.921128,455
34,4890.73,2.20416,0.823119,468
38,5211.04,2.29841,0.821146,471
