partial,f,sigma,r2,fittedFrameCount
1,98.2452,0.33712,0.850255,1268
4,391.635,0.237803,0.731863,1268
5,489.88,0.339287,0.916064,1267
6,588.126,0.196602,0.687395,1266
7,686.371,0.230443,0.855414,1265
8,784.616,0.131336,0.605378,1272
9,884.207,0.201614,0.699067,1269
10,982.452,0.247204,0.654679,1058
11,1082.04,0.233781,0.71959,1268
12,1181.63,0.282134,0.810911,1257
13,1281.23,0.290688,0.810762,1265
14,1380.82,0.305148,0.877535,1214
15,1481.75,0.362764,0.908241,1262
16,1582.69,0.375089,0.935213,1266
17,1683.63,0.380677,0.955906,1257
18,1784.56,0.446835,0.906502,998
19,1886.85,0.433259,0.929435,1020
20,1989.13,0.390738,0.898704,1200
21,2091.41,0.489536,0.973419,1089
22,2195.04,0.524179,0.909836,834
30,2612.25,0.566752,0.949515,885
31,2932.55,0.752373,0.933696,639
34,3040.22,0.784673,0.945797,740
35,3147.89,0.970693,0.929544,601
36,3814.07,2.04508,0.83752,398
43,4626.95,2.94771,0.921862,382
50,4867.85,2.77939,0.894505,395
