partial,f,sigma,r2,fittedFrameCount
1,110.358,0.254307,0.921273,1266
4,440.085,0.185023,0.627362,1269
5,550.443,0.227915,0.79864,1270
6,660.8,0.1464,0.624299,1266
7,771.158,0.195615,0.654618,1269
9,991.873,0.291369,0.867858,1267
10,1103.58,0.238441,0.759366,1253
11,1216.63,0.27977,0.82828,1264
12,1331.02,0.340713,0.894254,1208
26,2939.28,0.693803,0.894928,663
29,3059.06,0.720912,0.901392,701
30,3383.4,5.67347,0.965045,163
33,3546.25,1.12332,0.830174,501
34,4299.91,2.20532,0.79205,400
40,4429.11,1.86181,0.814241,323
41,4820.75,1.74806,0.79162,551
