partial,f,sigma,r2,fittedFrameCount
1,48.4497,0.237896,0.817798,1260
2,98.2452,0.271806,0.776413,1273
3,146.695,0.300713,0.939873,1266
4,195.145,0.163632,0.764491,1274
5,244.94,0.187269,0.808319,1274
8,391.635,0.232464,0.945462,1276
10,489.88,0.283985,0.813856,1273
11,539.676,0.156907,0.718098,1270
12,588.126,0.219001,0.686424,1271
13,637.921,0.234685,0.770971,1269
14,687.717,0.187496,0.853898,1256
15,737.512,0.224072,0.811404,1270
17,837.103,0.224271,0.765937,1271
18,886.899,0.234624,0.814017,1271
19,936.694,0.367118,0.892969,1267
20,987.836,0.264848,0.851042,1267
21,1038.98,0.278767,0.817142,1270
22,1091.46,0.278154,0.876473,1262
23,1143.95,0.257772,0.785125,1267
26,1325.64,0.688703,0.920848,638
27,1375.43,0.568528,0.919802,699
28,1425.23,0.609719,0.810469,682
33,1713.24,0.411468,0.918859,1226
34,1765.72,0.503635,0.939682,962
35,1819.56,0.451478,0.89555,980
36,1873.39,0.460047,0.936962,1270
37,1928.57,0.5097,0.912568,1034
38,1983.75,0.472174,0.977154,1186
39,2038.93,0.490303,0.920663,1004
46,2488.43,0.733497,0.953542,683
54,2842.38,0.942783,0.941706,510
59,3208.45,1.62618,0.818031,417
65,3461.46,2.00961,0.926788,536
69,4033.44,2.91729,0.914431,338
