partial,f,sigma,r2,fittedFrameCount
1,92.8619,0.341636,0.960186,1207
2,184.378,0.191633,0.763802,1270
3,277.24,0.211356,0.610917,1271
5,461.618,0.201511,0.693137,1263
6,554.48,0.201667,0.684827,1273
7,647.342,0.194939,0.701557,1270
9,834.412,0.277115,0.872414,1268
10,927.274,0.216471,0.730233,1271
11,1021.48,0.349834,0.903268,1269
12,1114.34,0.266793,0.789893,1258
13,1208.55,0.209964,0.710788,1271
14,1302.76,0.271763,0.771991,1258
15,1396.97,0.372601,0.865856,1161
16,1492.52,0.33612,0.868417,1171
17,1586.73,0.483817,0.965178,1173
18,1682.28,0.475798,0.916025,1024
19,1777.84,0.391323,0.921609,1129
20,1874.73,0.414171,0.926743,1270
21,1972.98,0.474646,0.905265,1035
31,2760.29,0.665937,0.920472,795
34,2946.01,0.710013,0.93331,658
36,3065.79,0.765165,0.84156,692
37,3271.7,1.0601,0.856154,472
39,3375.33,1.57067,0.819717,472
40,3799.26,1.78852,0.872462,471
45,3906.93,2.16051,0.912892,469
46,4457.37,2.42867,0.882729,457
51,4569.08,2.45992,0.891763,466
52,4680.78,2.22878,0.885137,479
